age,daily_screen_time,social_media_hours,study_hours,sleep_hours,notifications_per_day,focus_score,distraction_score,addiction_level,productivity_score
18,,1.64,2.97,8.421304,260.80585,100.0,,Low,66.66963
20,2.2,0.98,4.94,5.6973333,38.22776,100.0,0.398,Low,60.213997
21,10.79,8.8,4.6,4.11298,275.35626,67.84,9.275,High,0.04063694
24,11.66,9.97,3.15,4.497101,287.25626,61.22,10.145,High,-2.4082422
33,5.42,4.31,2.45,8.1201,248.25476,96.75,6.595,Medium,4.771984
33,5.39,2.7,3.26,6.8982387,254.20186,100.0,6.577,Medium,40.023182
36,2.07,0.96,4.59,7.97441,292.94318,100.0,5.278,Low,74.03198
26,8.8,5.54,3.43,8.3054285,244.01328,98.26,8.151,High,19.883541
17,10.25,7.51,2.11,8.767381,51.277637,100.0,5.032,High,-4.0620856
27,3.47,3.11,6.09,8.68178,19.401537,100.0,0.568,Medium,
32,3.6,1.36,4.25,7.5180616,162.67038,100.0,3.505,Low,34.697548
22,9.9,3.26,,6.4876885,57.326637,96.4,,Medium,28.881899
35,8.16,5.85,2.95,5.7174683,260.07108,79.67,8.075,High,4.1525483
29,2.45,1.96,7.08,6.864615,274.33038,100.0,4.181,Low,75.47777
15,,6.65,6.04,6.2725725,228.85934,100.0,6.663,High,48.580612
17,5.09,3.6,2.59,7.0740714,171.95648,100.0,4.828,Medium,25.786825
22,5.69,4.96,7.51,4.7306385,208.70479,100.0,4.532,Medium,54.46358
,9.7,5.88,0.61,7.6744328,73.3248,87.94,5.927,High,-10.757058
30,10.11,8.58,7.69,6.339839,15.692504,100.0,3.288,High,56.98677
37,6.0,5.28,1.97,6.719114,287.0522,91.93,8.389,High,3.2219985
24,11.47,9.27,0.07,5.9150476,49.064415,65.5,6.634,High,-5.869375
26,6.06,2.94,3.47,6.2216277,78.38888,100.0,3.389,Medium,53.942223
28,9.72,4.06,2.87,4.702928,63.292503,95.58,5.759,Medium,25.30226
28,6.84,4.3,4.31,8.747483,53.902565,100.0,3.387,Medium,40.985226
16,10.98,6.28,6.37,6.6965923,190.418,100.0,7.459,High,34.383076
37,11.08,9.16,6.74,5.560705,152.98392,94.02,6.278,High,14.9687195
19,2.87,,3.21,4.028576,272.78952,100.0,6.232,Low,33.244495
19,11.36,5.16,3.44,7.8571844,171.00801,100.0,8.648,High,19.399801
20,10.26,7.71,1.19,4.5319657,60.987244,69.37,6.213,High,1.2431736
,9.91,3.54,0.38,9.255164,216.9831,85.83,9.041,Medium,27.096718
23,4.01,1.97,5.13,7.1398544,213.63348,100.0,4.726,Low,66.75645
36,10.05,5.35,0.52,5.4214735,45.42234,93.76,6.049,High,0.41151255
29,10.5,7.07,5.87,7.1537375,92.339096,100.0,5.429,High,54.415447
28,4.89,1.93,4.31,5.207278,201.92369,100.0,5.312,Low,49.202915
,11.52,9.4,1.59,8.1132765,99.48287,78.19,7.563,High,5.9670577
21,2.5,1.42,4.32,4.9480767,40.23595,100.0,0.834,Low,54.85013
39,3.5,2.98,1.46,8.954649,136.4154,100.0,3.752,Medium,32.09977
34,7.38,4.29,3.51,6.861594,189.51677,100.0,6.197,Medium,22.849173
16,7.76,3.61,6.4,8.631071,223.40619,100.0,6.5,Medium,50.29479
21,8.45,3.25,3.7,3.9679184,121.77913,100.0,5.375,Medium,24.213345
20,2.17,,1.19,,64.6227,100.0,1.888,Low,24.703373
31,11.6,7.18,5.79,8.211865,171.06017,98.73,7.723,High,9.338034
39,2.45,0.89,,,76.33316,100.0,2.258,Low,42.660374
39,3.43,1.84,5.91,4.362526,90.6466,100.0,1.762,Low,65.33843
16,2.14,1.4,3.83,6.1668057,70.18401,100.0,1.141,Low,54.38989
17,7.67,3.57,3.63,5.460683,159.90707,100.0,5.766,Medium,26.36273
,11.32,4.59,6.81,7.1336627,,100.0,,Medium,
19,8.66,6.62,5.67,5.9473853,16.248177,100.0,3.029,High,30.563673
15,10.23,8.88,0.26,4.718619,176.70364,66.41,8.737,High,-0.8841435
22,2.13,0.77,2.37,4.9265137,88.81265,100.0,1.934,,40.818745
26,,2.92,6.97,6.1607175,98.96459,100.0,,Medium,82.215034
,6.6,5.78,0.15,5.01678,106.43238,81.0,5.455,High,10.147787
18,6.99,2.26,4.36,9.45497,227.13164,100.0,6.707,Medium,59.13153
27,2.72,2.41,5.82,5.192843,109.59358,100.0,1.754,,61.57359
37,8.84,2.68,4.97,8.768689,101.271835,100.0,4.949,Medium,59.085674
29,7.03,5.79,6.08,5.95613,50.45735,100.0,2.411,High,52.252018
25,9.65,4.67,5.81,6.320855,228.21736,,7.662,Medium,51.504856
24,6.85,5.91,5.54,4.806672,86.73005,100.0,3.203,High,28.305378
17,,1.71,6.57,6.646391,172.53586,100.0,,Low,85.590096
36,8.48,5.87,5.17,7.0285387,,100.0,5.989,High,35.275314
28,3.72,1.29,3.22,5.757409,264.49503,100.0,6.234,Low,44.76234
30,10.72,4.77,3.78,4.1078773,19.78145,100.0,4.626,Medium,13.783324
24,8.13,6.21,5.73,8.318899,65.374794,100.0,3.546,High,55.09731
24,3.57,2.2,7.01,9.290726,,100.0,1.522,Medium,89.18298
26,11.62,9.96,2.18,6.0045085,187.81549,76.39,8.736,High,0.75868547
23,7.18,4.0,2.74,6.090889,258.64288,100.0,7.388,Medium,25.749594
15,2.73,,7.45,5.814395,128.97032,100.0,2.29,Medium,79.3109
19,,4.71,4.63,5.0321083,52.402386,100.0,,Medium,38.4172
34,4.53,4.02,1.43,3.9869037,199.36665,87.5,5.796,Medium,-7.5810328
22,10.04,8.79,5.31,6.6093946,206.96745,90.31,7.587,High,12.11044
25,10.18,5.06,7.93,8.092842,262.86746,100.0,8.011,High,67.11326
26,11.79,9.8,6.59,3.8479924,158.43602,77.09,7.378,High,-0.3877485
15,7.02,5.68,5.97,6.9751444,137.15984,100.0,4.179,High,40.353622
39,6.55,2.79,1.66,8.872876,51.846806,100.0,3.377,Medium,40.142433
36,9.53,6.43,7.01,4.976263,43.97446,100.0,3.542,High,41.340008
34,3.32,1.14,,5.481966,34.256393,100.0,1.277,Low,51.969418
39,7.47,5.99,7.11,7.3858123,152.43436,100.0,3.662,High,58.687508
25,7.46,3.02,2.64,5.8061495,113.84505,96.16,5.438,Medium,25.356037
19,2.89,0.99,0.5,4.546489,,100.0,,Low,11.8183975
29,6.18,3.34,3.81,6.1234307,136.17276,100.0,4.707,Medium,18.97217
19,10.53,6.8,2.16,5.312843,127.54616,93.75,7.157,High,0.8139602
,10.56,8.58,5.72,8.226788,182.8579,92.68,7.544,High,25.331316
,2.99,2.64,7.66,7.6037884,133.669,100.0,2.197,Medium,78.66924
31,2.91,1.64,5.53,6.1685853,129.56699,100.0,1.996,Low,60.958973
31,4.63,1.56,7.1,6.8691435,270.4545,100.0,5.385,Low,90.23607
38,10.75,8.06,3.62,7.7937465,257.28934,78.64,9.609,High,9.322856
26,3.29,,6.17,4.336137,171.6315,100.0,3.534,Medium,46.724648
38,9.2,5.23,6.74,5.1402974,240.95012,95.29,7.418,High,22.94678
29,3.01,1.46,5.69,8.917976,299.74854,100.0,5.738,,83.64845
29,8.23,4.95,4.06,9.303775,199.57072,100.0,7.077,Medium,49.43254
20,5.56,2.8,5.01,4.2421494,42.63496,100.0,2.037,Medium,62.804626
26,,7.46,5.6,4.49744,62.190086,100.0,,High,22.310318
34,4.34,2.72,2.02,5.9728894,249.92323,100.0,6.804,Medium,16.12971
,8.39,6.93,6.48,3.8356245,141.06972,100.0,4.811,High,24.270525
28,4.36,2.73,7.6,7.0930643,202.24672,100.0,4.08,Medium,84.34488
16,9.14,4.05,,4.440244,228.02646,95.55,,Medium,-0.78992516
23,10.74,8.71,5.61,4.416964,256.07303,86.85,8.787,,3.5560188
19,3.27,2.07,5.9,6.3449287,171.5636,100.0,3.605,Medium,50.65722
34,10.67,4.53,5.3,9.497438,297.81213,100.0,9.485,,61.572968
15,7.94,5.35,4.38,6.0590687,210.4283,97.58,6.896,High,37.3908
37,3.27,1.68,7.05,5.619488,255.30681,100.0,4.74,Low,70.952995
17,,5.07,3.59,8.526974,,100.0,5.683,High,42.08356
20,3.61,2.06,0.49,5.944172,275.98938,97.72,7.618,Medium,25.393417
19,9.0,6.62,6.76,5.673242,139.26382,100.0,5.552,High,21.880508
35,9.59,3.43,5.39,6.2195334,230.85828,100.0,7.418,Medium,59.15015
19,3.06,1.65,6.79,4.94749,136.05295,100.0,1.653,Low,74.60228
15,7.06,6.28,1.11,6.6354985,58.741665,84.47,4.417,High,12.345844
31,10.15,7.97,0.25,6.9309163,126.45474,67.8,7.24,High,-2.584697
33,11.36,4.5,7.47,5.78031,257.0925,100.0,8.119,Medium,75.05653
28,7.14,3.33,1.18,3.9838345,11.712626,100.0,3.616,Medium,7.8485413
26,11.5,5.73,6.48,,188.30927,99.26,7.466,High,55.38625
24,7.36,5.08,6.59,6.516294,123.86228,100.0,4.203,High,
34,5.94,4.48,5.67,3.9320912,245.41823,100.0,6.289,Medium,38.004852
35,10.48,7.86,1.05,4.6213245,,74.34,6.225,High,-2.59516
32,6.93,4.2,5.34,8.303054,211.12769,100.0,6.343,Medium,64.9147
38,,5.29,7.11,6.5357766,45.117287,100.0,2.027,High,63.116035
25,6.9,3.88,3.4,5.083966,191.74106,96.36,6.35,Medium,-7.2758374
16,10.47,3.92,3.31,7.592253,170.42381,100.0,7.962,Medium,39.176384
39,10.32,6.59,,4.6984487,308.80566,84.11,9.778,High,4.4296083
32,6.04,5.26,0.66,7.7985396,323.8508,84.25,8.722,High,-6.568114
39,5.33,4.13,,7.6451554,23.902822,100.0,1.063,Medium,77.04556
21,6.92,4.48,6.95,8.114954,262.69403,100.0,7.155,Medium,69.623535
38,7.73,5.32,7.98,7.2982793,234.93555,100.0,6.091,High,61.614433
29,4.38,3.76,4.68,4.2947803,153.81346,92.65,4.426,Medium,29.923487
25,9.94,5.54,6.01,8.079051,74.98807,100.0,4.447,High,49.005726
32,6.86,3.42,1.62,4.6727014,268.13504,98.19,7.984,Medium,4.362544
37,5.34,4.73,5.34,5.937054,63.640766,100.0,,Medium,45.08921
26,3.07,,5.2,8.409603,,,,Medium,90.79211
20,4.39,2.17,7.21,5.524499,209.86893,100.0,3.832,Medium,64.89468
34,11.49,6.64,6.65,7.8821507,18.96744,100.0,4.25,High,66.774765
37,5.05,2.77,7.51,4.241235,52.830196,100.0,1.532,Medium,75.01279
27,3.69,1.44,6.95,6.1661305,130.10501,100.0,1.96,Low,
34,,5.78,6.95,4.621061,193.97072,97.12,,High,46.17623
30,5.07,2.75,0.51,6.8863535,23.748014,100.0,2.842,Medium,-4.7820525
32,2.35,1.94,6.77,4.2251854,167.75987,100.0,1.944,Low,67.73879
24,5.23,2.16,4.86,4.5944147,86.69478,100.0,2.797,Medium,44.0144
37,7.44,4.68,3.04,5.5777917,114.529526,100.0,5.028,Medium,16.150684
22,7.52,2.36,0.45,8.398332,261.26935,100.0,8.945,Medium,20.729948
32,5.57,4.23,5.42,4.4851213,,100.0,,Medium,
35,6.47,4.2,,,246.66307,92.61,,Medium,37.60242
15,11.66,7.87,3.74,5.3696666,221.98842,76.75,8.848,High,-4.189227
37,5.77,1.91,,4.4462013,189.89958,100.0,,Low,65.28543
22,4.58,1.95,7.29,6.4964185,286.1663,100.0,,Low,97.500275
20,4.43,1.53,6.6,8.654084,127.14676,100.0,,Low,91.67589
19,6.58,3.11,3.6,4.475234,228.30855,100.0,7.07,Medium,27.354527
29,9.6,6.49,3.1,4.433629,154.0644,96.23,6.55,High,-3.6107318
36,4.06,2.6,1.92,7.0915213,242.65515,99.3,6.534,Medium,22.911129
29,9.09,6.07,2.98,6.057709,295.06802,,9.471,High,-4.0504203
16,2.21,1.39,0.89,8.281887,288.82452,100.0,6.698,Low,15.652729
15,6.19,2.87,7.77,5.010538,260.54224,100.0,5.744,Medium,76.88172
37,9.76,4.36,4.59,6.590206,234.2426,99.99,8.223,Medium,28.024935
37,5.39,2.06,1.02,5.1197577,72.23276,100.0,3.449,Medium,14.380183
25,7.64,6.18,2.82,6.311258,217.18427,92.03,7.294,High,5.6732173
24,4.05,2.71,4.38,7.5738134,244.26317,100.0,5.371,Medium,63.289192
32,9.42,,4.26,8.266414,61.248947,100.0,4.732,Medium,33.108585
32,2.52,1.02,0.28,6.756609,281.29944,100.0,6.356,Low,12.861917
31,10.53,8.67,7.61,8.108846,282.84964,96.02,8.442,High,31.861555
22,3.98,2.97,2.2,5.805747,260.91687,89.89,6.27,Medium,15.077759
29,10.74,7.47,0.13,5.8720646,,63.5,10.131,High,-5.1272817
22,5.53,3.01,0.61,6.3661203,189.64838,96.32,6.282,Medium,16.027023
31,9.23,4.22,4.64,6.71985,,100.0,,Medium,34.147224
26,5.19,4.61,1.1,3.8195837,242.3098,84.21,7.145,Medium,-0.20727159
22,11.06,8.61,0.33,7.86499,100.59584,74.88,7.531,,0.24501494
39,3.27,1.57,3.04,5.9153194,124.76941,100.0,2.723,Low,66.52401
28,3.79,3.06,4.98,7.675079,198.86214,100.0,5.081,Medium,62.09244
18,6.93,5.23,0.89,8.584873,181.32693,89.18,6.858,High,9.070465
15,2.82,1.35,,6.6248436,267.12842,100.0,,Low,39.880688
15,3.96,2.2,3.34,3.7666583,88.84194,100.0,2.738,Medium,34.79227
33,11.44,4.71,1.28,7.3555694,166.1662,87.33,8.456,,7.3631186
30,11.76,4.31,4.05,7.512386,153.81708,100.0,8.085,Medium,38.887577
,5.76,4.23,0.68,5.5259533,107.19465,92.32,4.996,Medium,13.471088
35,11.23,5.17,0.37,6.8801,181.09296,82.7,9.044,,1.8302662
30,7.45,5.9,4.16,9.079354,187.54689,100.0,6.577,High,48.595192
19,4.7,4.22,1.98,5.8305626,193.7479,92.24,5.496,Medium,
23,9.02,3.12,0.76,5.595894,251.29344,95.81,9.542,Medium,8.882834
16,8.59,5.02,3.39,4.800235,147.52585,95.94,6.038,High,5.2378144
32,11.89,,7.32,6.3332777,219.98695,,8.049,High,
20,4.65,3.6,5.79,8.435226,69.614265,100.0,2.268,Medium,
23,8.72,6.59,6.52,6.818041,193.45924,100.0,6.024,High,
15,2.52,1.28,6.98,4.196278,98.100845,100.0,1.246,Low,80.5509
23,3.14,1.8,7.78,7.020325,86.87517,100.0,0.796,Low,99.84213
39,2.04,1.34,6.11,7.6489267,146.83598,100.0,2.567,Low,63.622417
30,11.99,10.6,4.87,7.13157,164.36734,85.38,7.334,High,9.442084
27,10.02,4.98,2.92,5.132665,290.21228,76.37,9.894,Medium,-2.4173493
,9.87,8.43,1.45,6.7615037,259.51743,72.85,9.98,High,1.1173292
35,7.1,3.28,5.49,5.8907332,248.61412,100.0,6.763,Medium,50.055927
27,5.0,4.47,7.96,3.7779064,,100.0,1.592,Medium,80.982155
23,3.51,2.46,3.74,6.6391234,146.31015,100.0,3.733,Medium,59.4278
25,4.85,2.8,5.79,9.519582,199.55142,100.0,4.868,Medium,100.51055
18,5.76,3.85,3.96,6.2080736,269.97855,,7.132,Medium,38.750362
16,9.56,4.43,3.46,8.652919,88.168365,100.0,5.802,Medium,30.48822
20,7.4,3.44,3.28,4.9079843,178.14398,97.32,6.636,Medium,21.363163
28,2.77,1.02,4.04,8.063724,116.23053,100.0,2.433,Low,52.06754
18,2.18,0.8,2.94,5.2034326,68.53844,100.0,1.288,Low,64.36802
20,3.02,1.54,5.99,4.9309635,206.70752,100.0,4.333,Low,51.560795
33,6.1,4.62,6.99,6.8301578,118.24586,100.0,3.853,Medium,61.785667
20,11.33,7.53,7.06,6.973564,238.1782,95.13,8.527,High,36.29095
16,8.37,3.03,1.82,7.6571693,,100.0,,Medium,38.021053
32,10.02,8.13,7.17,6.9714103,44.83548,100.0,3.519,High,42.272434
27,6.66,4.4,2.73,7.681777,,100.0,4.371,Medium,29.581125
23,,4.93,2.47,8.762424,87.11791,100.0,3.489,Medium,-5.9594564
37,3.08,2.16,5.81,5.802376,231.46648,100.0,4.317,Medium,61.885944
,10.76,4.36,2.44,4.4265494,60.512703,99.59,5.888,Medium,1.9908406
27,9.83,5.74,0.42,4.893981,32.927,92.15,5.229,High,-4.4688983
25,3.68,2.54,2.99,5.842909,127.747116,100.0,3.223,Medium,41.797592
15,7.12,2.26,5.77,7.9251733,272.06216,100.0,6.969,Medium,64.035706
38,6.87,2.12,2.62,3.682619,200.03947,97.82,6.369,Medium,12.806328
36,8.25,3.12,5.04,4.5140076,44.139313,100.0,3.373,Medium,51.418953
21,11.46,5.17,5.28,4.423875,235.10632,88.28,8.666,High,
39,7.8,4.35,5.87,6.387582,263.86188,100.0,7.119,Medium,65.83007
35,7.4,4.38,7.18,5.0933924,235.33234,100.0,6.206,Medium,72.53545
29,2.5,0.96,3.46,4.7936473,77.27328,100.0,1.712,Low,32.307617
15,2.63,1.85,1.33,7.160809,,,3.936,Low,31.901815
,3.87,2.55,2.55,8.11406,3.945684,100.0,1.73,Medium,36.94066
21,2.32,1.11,3.46,5.758853,259.2606,100.0,5.122,Low,55.01724
29,9.43,2.91,5.71,7.016537,147.88136,100.0,6.442,Medium,66.44917
35,9.23,3.2,0.1,4.321199,193.83005,86.71,8.765,,8.8675585
33,3.36,1.8,2.53,8.612652,25.290257,100.0,1.621,Low,53.13633
39,10.36,4.07,6.24,4.973786,198.23582,100.0,7.748,Medium,58.58317
15,3.55,1.87,5.37,,171.23236,,4.024,Low,80.80695
31,5.01,3.39,5.85,9.260266,174.61389,100.0,4.49,Medium,81.24567
31,4.49,2.82,6.49,7.574277,59.015045,100.0,1.358,Medium,90.64019
17,5.72,,6.27,,216.70215,100.0,5.939,Medium,50.998684
26,,2.3,5.46,6.972103,13.337136,100.0,1.037,Medium,61.545418
20,6.89,4.61,3.52,5.161992,107.24433,91.07,5.069,,22.551338
25,6.07,4.96,7.87,8.814423,202.83217,100.0,5.334,Medium,63.35336
17,11.87,8.93,4.55,7.7924914,269.80298,88.61,10.03,High,9.527725
22,2.56,1.62,1.62,8.841661,214.88188,100.0,4.074,Low,51.26427
28,3.42,1.77,2.34,7.1926208,70.29413,100.0,2.328,Low,48.238365
28,2.53,1.31,5.55,6.6015544,293.35715,100.0,5.58,Low,81.81378
24,8.26,6.84,7.4,,205.4045,100.0,5.85,High,46.717106
16,2.55,0.83,1.43,6.1504025,239.15765,100.0,5.486,Low,24.259207
28,15.54,9.25,0.66,6.528308,502.132,59.17,10.262,High,-3.1717803
23,7.12,4.97,7.05,7.7254715,261.54535,100.0,6.885,Medium,63.96716
17,7.27,5.15,7.32,8.506972,223.78288,100.0,,High,57.43694
35,7.62,2.46,2.21,6.971768,110.634575,100.0,4.967,Medium,36.24697
22,3.71,2.46,3.02,8.72542,228.72333,100.0,5.769,Medium,41.880165
30,3.98,2.35,5.28,7.8463535,237.21397,100.0,5.086,Medium,67.68628
16,5.19,1.89,2.64,6.5258145,157.884,100.0,5.003,Low,
20,7.93,3.7,7.02,5.4795136,181.79135,100.0,5.359,Medium,70.193474
35,4.1,3.42,0.86,7.539673,251.51482,100.0,6.612,,4.53803
39,3.16,1.99,0.3,5.8350153,243.84904,96.95,6.49,Low,24.928623
26,11.7,6.41,1.67,4.3303003,169.24667,77.21,8.569,High,
19,2.22,0.76,2.29,6.267658,114.29805,100.0,2.303,Low,
16,10.03,,0.9,9.465397,48.631893,90.65,5.925,High,2.1264403
30,9.88,7.13,0.53,4.2595057,294.3831,61.09,10.621,High,-3.7043767
19,4.97,3.32,6.04,8.062771,89.45443,100.0,2.453,Medium,71.92664
29,3.36,2.04,1.31,,132.15228,100.0,3.887,Medium,30.386883
26,3.46,1.94,7.31,,249.95523,100.0,4.597,Low,86.42268
18,8.97,5.88,2.94,7.007434,224.57236,90.17,7.923,High,7.0613937
29,8.43,,5.36,6.9655194,237.66597,100.0,6.967,Medium,62.948566
25,9.83,8.5,1.8,5.8934503,63.5715,86.4,5.235,High,4.3113093
30,11.37,7.43,1.92,4.654312,174.73715,77.06,8.429,,1.3484288
37,8.92,4.34,4.6,8.955793,93.62298,100.0,4.7,Medium,48.272964
20,3.56,2.03,4.49,6.425644,59.09684,100.0,2.153,Medium,46.758854
28,6.645,3.47,6.15,8.034722,72.35661,100.0,1.35,Medium,74.59311
32,10.42,4.14,6.06,7.1468673,117.27844,100.0,5.912,Medium,62.101967
,4.09,1.95,5.37,3.6032858,179.09363,100.0,4.134,Low,65.85805
25,2.73,1.93,3.59,8.527495,151.09053,100.0,3.088,Low,78.37041
27,,4.42,7.13,7.545624,35.23175,100.0,2.976,,62.962234
35,6.03,4.68,4.98,4.204342,96.03759,100.0,3.341,Medium,38.126396
37,11.2,4.24,7.92,9.759297,284.77463,100.0,8.664,Medium,92.56392
25,8.5,6.44,6.55,8.461506,118.699684,100.0,5.045,High,32.266727
37,2.9,0.99,0.35,6.5383887,25.988478,100.0,1.885,Low,36.32431
30,11.48,3.53,2.56,7.088871,250.07367,93.07,9.652,Medium,8.293303
29,4.59,3.85,4.58,4.984734,251.11395,,5.721,Medium,25.173891
35,5.37,3.48,5.77,6.023577,98.52024,100.0,2.934,Medium,65.59982
29,6.02,3.08,4.4,4.3556266,81.4744,100.0,3.51,Medium,64.97359
39,2.51,1.1,6.29,,213.50806,,3.748,Low,69.48027
18,6.97,4.67,2.26,6.3601737,186.68701,99.79,6.647,Medium,5.162828
25,3.23,1.96,1.47,8.146773,270.79108,100.0,6.234,Low,34.74595
33,6.01,5.38,0.43,7.134426,282.94598,78.61,8.476,High,-4.846734
29,5.51,,4.59,5.1850815,171.20972,100.0,4.658,Medium,30.074118
18,,6.63,5.51,7.9047627,49.46769,100.0,,,45.65965
35,10.03,5.67,2.61,7.037932,100.09732,100.0,6.172,High,39.085835
27,3.53,2.1,4.91,6.44081,242.06102,100.0,5.272,Medium,74.484634
36,5.67,4.02,0.42,5.4190507,207.51463,93.21,6.289,Medium,
33,5.73,2.07,0.79,8.576779,26.96752,100.0,3.288,,33.90161
16,3.51,1.74,5.61,9.0210285,283.90707,100.0,5.172,Low,79.29574
28,9.98,3.44,2.94,7.2562346,128.49606,100.0,7.448,Medium,44.53583
18,13.605,,5.37,8.982456,298.54968,100.0,6.304,Medium,58.827858
30,3.9,1.63,6.65,5.7318096,54.08068,100.0,0.935,Low,76.356865
35,5.67,3.35,6.82,8.221292,168.46463,100.0,4.389,Medium,
34,3.06,2.36,1.38,7.0632944,284.7169,95.62,6.716,Medium,3.3853219
28,8.28,4.9,3.89,,49.137745,100.0,3.713,Medium,19.817862
29,3.21,1.61,5.87,6.9795485,98.09333,100.0,1.484,Low,96.47731
17,11.86,4.14,6.19,7.1377606,165.98221,100.0,7.153,Medium,73.96851
22,9.81,6.18,6.28,5.671445,194.28746,100.0,6.541,High,51.003895
30,5.9,2.73,1.83,4.793943,96.34533,96.71,3.921,Medium,23.727665
24,7.79,5.21,1.54,5.032127,297.35446,,9.113,High,-0.7826882
18,11.11,9.85,4.72,5.508631,262.64673,70.77,9.599,High,11.2263
32,7.54,2.77,5.93,5.2173796,192.95609,100.0,6.111,Medium,69.32526
16,3.74,1.6,2.55,5.38193,204.78317,100.0,5.465,Low,
31,5.79,3.38,0.84,5.447026,184.85869,91.97,6.443,Medium,14.22858
27,10.43,9.19,5.73,9.588364,47.144722,92.12,3.996,High,35.09735
18,,6.44,2.4,8.234737,269.99106,94.16,,High,4.4718256
39,8.51,7.14,1.33,5.697551,281.97202,80.37,9.196,High,2.1579287
25,10.67,5.34,1.18,8.038217,262.28415,82.14,9.741,High,18.007286
21,10.94,9.79,2.52,7.1744833,21.151075,82.73,5.174,High,0.8396076
26,11.2,4.05,4.74,6.2266903,16.313725,100.0,4.578,Medium,48.742466
24,2.95,0.98,2.87,6.9844284,43.20575,100.0,1.614,Low,55.139107
21,7.44,6.05,0.17,5.8820777,115.245346,79.6,6.389,High,8.1080675
,9.41,8.06,0.78,5.2869406,302.9117,58.87,10.351,High,-0.6168228
21,9.57,3.39,2.32,6.053003,221.7925,100.0,8.409,Medium,25.549202
38,8.07,2.97,5.28,6.246899,175.05887,100.0,6.371,Medium,55.59346
31,3.67,1.17,0.79,7.0362945,255.09828,100.0,6.698,Low,28.044954
24,9.97,3.62,4.49,7.0058007,102.75647,100.0,5.598,Medium,56.989216
24,9.2,3.92,0.96,6.2164817,259.4791,99.44,9.552,Medium,1.1166353
38,2.86,2.52,1.69,7.97614,231.85054,100.0,5.403,Medium,16.64982
18,6.64,4.65,1.38,6.152869,,89.82,7.506,Medium,
34,3.74,2.87,0.54,8.857727,142.1848,100.0,3.908,Medium,17.805521
18,5.37,4.11,5.37,5.742122,192.52873,100.0,4.774,Medium,28.992767
36,,1.35,3.71,8.445415,199.24281,100.0,3.577,Low,49.225525
21,6.0,4.67,6.65,8.63791,29.324411,100.0,1.505,Medium,73.171814
36,7.5,4.93,0.79,6.824435,166.67188,97.41,6.713,Medium,5.299953
15,8.2,4.01,1.16,6.7128525,200.7026,100.0,8.232,Medium,17.005846
26,8.63,5.49,2.45,4.2873435,38.69096,94.17,4.36,High,-3.1976717
38,10.36,6.42,6.13,9.156256,112.86356,100.0,5.721,High,69.64061
27,4.15,3.3,,4.5498576,169.556,100.0,5.02,Medium,20.285858
24,3.2,2.84,3.27,6.2298427,69.222176,100.0,1.899,Medium,22.071869
29,10.52,5.75,2.41,5.682496,236.46338,80.19,9.457,High,4.5066047
27,3.57,2.71,0.64,6.0021224,68.26597,100.0,3.013,Medium,3.9861424
37,11.75,4.23,7.52,,168.69942,100.0,6.919,Medium,70.24853
36,10.43,7.99,4.39,8.377422,130.32953,100.0,6.738,,21.551844
36,7.01,3.67,6.3,6.124239,208.4106,100.0,6.135,Medium,38.663937
35,11.81,3.82,5.27,9.18453,122.627846,100.0,6.744,Medium,86.91276
36,2.97,1.54,4.11,6.7013073,293.2952,100.0,6.112,Low,53.71599
23,5.03,3.35,0.72,4.8549633,140.34203,,5.259,,-5.8168693
23,8.38,3.11,5.14,4.795792,196.36201,100.0,6.368,Medium,58.912464
29,5.5,4.7,1.24,7.5768037,205.05946,93.45,6.798,Medium,
24,11.28,3.91,3.32,4.3428416,121.504456,94.63,7.064,Medium,11.545775
38,2.66,2.28,5.03,5.623551,67.09179,100.0,1.621,Medium,53.022995
39,7.49,5.42,6.26,4.5545382,-21.352674,100.0,2.407,High,45.62157
24,,3.94,5.48,6.7070036,372.29965,100.0,5.931,Medium,28.65261
22,8.53,4.56,,7.9332595,94.98866,100.0,4.494,Medium,43.586937
38,4.56,3.39,1.19,6.855306,37.124992,100.0,2.843,Medium,24.887817
30,5.65,3.73,2.77,4.031799,195.70395,100.0,5.754,Medium,20.16538
31,10.44,7.34,0.34,5.8439417,258.0492,62.7,,High,-2.5051947
19,3.95,2.11,5.76,5.853381,91.991905,100.0,2.087,Medium,87.364174
18,10.27,6.09,7.62,4.5589657,224.95009,,7.409,High,22.866781
32,7.63,6.82,2.11,7.0203238,137.5719,89.5,5.542,High,9.289216
38,9.62,4.12,0.7,6.77298,61.463776,90.47,5.6,Medium,-0.39630714
33,9.14,5.03,3.8,4.366641,82.212166,100.0,4.47,High,13.699471
18,4.08,1.94,6.85,5.079807,230.8289,100.0,4.625,Low,54.525043
21,7.69,5.84,,6.3498487,183.94498,,,High,22.10887
24,10.68,8.1,0.37,4.6550155,121.13809,70.53,7.589,High,0.58146936
39,6.32,3.0,7.79,6.6169896,161.73799,100.0,4.803,Medium,104.66326
32,11.67,4.07,6.63,5.5469904,158.11981,100.0,6.926,Medium,56.936657
33,6.52,2.0,1.05,5.7864485,207.43823,96.99,7.125,Medium,30.324892
18,3.43,1.91,7.37,7.801992,38.902798,100.0,0.484,Low,92.253815
24,5.89,3.22,3.61,4.89843,85.69497,100.0,3.882,Medium,43.611897
15,11.52,10.29,2.98,6.889368,100.1449,81.2,6.386,High,3.8228846
